time,text,event
Mon May 16 00:19:05 +0000 2011,"RT @Ave_Tuitera: —Hola, ¿Qué haces? —Aquí en una balacera entre los federales y el narco, ¿y tú? —Enamorándome —¡NO MAMES, TEN CUIDADO,  ...",
Thu Oct 15 13:21:42 +0000 2009,RT @MundoNarco: Balacera deja 2 muertos y 2 heridos en #Nayarit http://t.co/nZuyzZp9 #noticias,
Mon May 16 14:51:19 +0000 2011,"Reportan que se registró balacera en Tocumen, se investiga situación #Panama",
Mon Apr 30 00:58:43 +0000 2012,RT @shebelut: En una emisora. El Dj le pide a los oyentes que música quieren escuchar: y llama uno disque; Balacera. Por eso andamos com ...,
Wed Aug 24 01:32:28 +0000 2011,"Al final lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida.♥ ""fito paez""",
Wed Jan 13 15:02:05 +0000 2010,"En estos momentos mi compañero roberto confirma balacera, al parecer una persona herida, no oficial aun",
Thu Sep 01 21:00:30 +0000 2011,"RT @tvnnoticias: Reportan que se registró balacera en Tocumen, se investiga situación #Panama",
Fri Sep 23 19:28:59 +0000 2011,RT @MundoNarco: Balacera deja 2 muertos y 2 heridos en #Nayarit http://t.co/nZuyzZp9 #noticias,
Tue Oct 04 19:26:08 +0000 2011,"Personas más allegadas a la Dirección dl Cereso 2 d Gomez Palacio, Dgo, aseguran q la balacera d hace rato arrojó 2 muertos @Vargasquinones",
Fri Sep 23 19:28:59 +0000 2011,RT @MundoNarco: Se registra balacera entre Militares y sicarios en #Sinaloa http://t.co/y3RjEeTv #noticias,
Sun Mar 27 20:10:41 +0000 2011,RT @MundoNarco: Balacera deja 2 muertos y 2 heridos en #Nayarit http://t.co/nZuyzZp9 #noticias,
Wed May 09 16:54:35 +0000 2012,"si usted supiera, cuanta fiera, cuanta balacera!",
Thu Oct 15 13:21:42 +0000 2009,#ViolenciaEnMexico Balacera deja 2 muertos y 2 heridos en Nayarit http://t.co/SUcojyUk vía @Mundonarco,
Fri Mar 02 18:48:26 +0000 2012,"RT @tvnnoticias: Reportan que se registró balacera en Tocumen, se investiga situación #Panama",
Thu Apr 22 02:39:52 +0000 2010,"!—Hola, ¿que haces? — Aquí, en una balacera entre federales y narcos, ¿y tú? —Enamorándome. —i¿QUE?! Ten cuidado, te pueden lastimar. Jajaja",
Mon Oct 31 21:58:59 +0000 2011,"Militares abaten a 3 sicarios tras balacera en China, NL http://t.co/X7uIFeyR #reynosafollow #mty #mtyfollow",
Sun Jan 16 06:50:32 +0000 2011,@mariazorrillaa Jajajaja pero tienes a un chiapaneco que te salvara de cualquier balacera... Jajajajajajajaja,
Fri Jul 01 19:03:59 +0000 2011,Se registra balacera entre Militares y sicarios en Sinaloa | Tierra del Narco (El Blog del Narco) -... http://t.co/fo02Q2Q4,
Fri Jun 18 18:39:36 +0000 2010,RT @lnfoNarco: Se registra balacera entre Militares y sicarios en Sinaloa | Tierra del Narco (El Blog del Narco) -... http://t.co/fo02Q2Q4,
Wed Oct 13 19:09:03 +0000 2010,"@tala_rume_z yo se que paso,una balacera creoo",
Sun Apr 15 21:44:29 +0000 2012,Este año moriré de miedo con los cohetes con eso de que este año me toco ver tres balacera en el tec quede traumada jajaja,
Wed May 02 06:17:23 +0000 2012,"RT @NDLBS: @tala_rume_z yo se que paso,una balacera creoo",
Sun Jul 24 01:18:42 +0000 2011,"—Hola, ¿Qué haces? —Aquí en una balacera entre los federales y el narco, ¿y tú? —Enamorándome —¡NO MAMES, TEN... http://t.co/Qo1qaarH",
Thu May 27 17:37:58 +0000 2010,"RT @tvnnoticias: Reportan que se registró balacera en Tocumen, se investiga situación #Panama",
Sun Jun 13 19:20:22 +0000 2010,Que sea una balacera y no mi corazón rompiéndose en mil pedazos lo que estoy escuchando.,
Tue Apr 13 01:11:01 +0000 2010,"RT @intheesky: -Hola, ¿que haces?
-Nada aquí en una balacera de narcoas ¿y tú? 
-enamorándome -¡NO MAMES, TEN CUIDADO,  TE VAN A LASTIMAR!",
Tue Sep 11 01:48:09 +0000 2012,RT @lnfoNarco: Se registra balacera entre Militares y sicarios en Sinaloa | Tierra del Narco (El Blog del Narco) -... http://t.co/fo02Q2Q4,
Fri Sep 03 21:11:57 +0000 2010,"RT @tvnnoticias: Reportan que se registró balacera en Tocumen, se investiga situación #Panama",
Fri Oct 28 20:20:26 +0000 2011,"RT @intheesky: -Hola, ¿que haces? -Nada aquí en una balacera de narcos ¿y tú? -enamorándome -¡NO MAMES, TEN CUIDADO, TE VAN A LASTIMAR!",
Wed Sep 07 16:03:07 +0000 2011,"RT @pilaraguilarm: Personas más allegadas a la Dirección dl Cereso 2 d Gomez Palacio, Dgo, aseguran q la balacera d hace rato arrojó 2 m ...",
Sun Jul 31 21:23:47 +0000 2011,"RT @intheesky: -Hola, ¿que haces? -Nada aquí en una balacera de narcos ¿y tú? -enamorándome -¡NO MAMES, TEN CUIDADO, TE VAN A LASTIMAR!",
Thu Mar 03 12:10:46 +0000 2011,"—Hola, ¿Qué haces? —Aquí en una balacera entre los federales y el narco, ¿y tú? —Enamorándome —¡NO MAMES, TEN... http://t.co/o88teOzI",
Wed Jul 18 00:07:05 +0000 2012,"—Hola, ¿Qué haces? —Aquí en una balacera entre los federales y el narco, ¿y tú? —Enamorándome —¡NO MAMES, TEN CUIDADO, TE VAN A LASTIMAR! ☺",
Thu Aug 02 22:09:33 +0000 2012,"Hola, ¿Qué haces? —Aquí en una balacera entre los federales y el narco, ¿y tú? —Enamorándome —¡NO MAMES, TEN... http://t.co/DXNuU8L1",
Mon Dec 28 03:48:15 +0000 2009,RT @gutierrez_mario: Se armo la balacera en la Casa de @elelicona y @rutbogran !! With @ademararau and _sofiaaaaa http://t.co/sBo2eKEn,
Mon Aug 15 23:10:56 +0000 2011,"¨Al final lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida¨ Fito Paez",
Mon Nov 21 18:47:58 +0000 2011,"RT @intheesky: -Hola, ¿que haces? -Nada aquí en una balacera de narcos ¿y tú? -enamorándome -¡NO MAMES, TEN CUIDADO, TE VAN A LASTIMAR!",
Tue Apr 19 22:20:09 +0000 2011,"RT @LuisCalles39: Puuya, Multi: violan y secuestran, Metro: nido de ladrones, Galerias: muy gato, Zona rosa: solo para +18,  Gran Via: b ...",
Wed Aug 24 16:02:18 +0000 2011,Acaba d ocurrir una balacera calle 13 y 14 herrera @CortezDelfia @ColonC3Panama,
Fri Feb 10 02:58:08 +0000 2012,@Misojitoshino ke tienes balacera por tu casita?? O.O como estan?,
Fri Jul 29 19:30:55 +0000 2011,@protegeryservir balacera en tocumen mas de 1 hora y aun no hay presencia policial hay heridos @tvnnoticias http://t.co/SEd5TP4u,
Mon Sep 24 17:47:17 +0000 2012,Hoy hubo balacera en Tepito y estuve a punto de ir.,
Fri Jan 07 20:12:14 +0000 2011,"Me vale la balacera, según mi novio.",
Tue Jan 05 19:51:24 +0000 2010,"—Ola, ¿ke ase? —Aquí en una balacera entre los federales y el narco, ¿y tú? —Enamorándome —¡NO MAMES, TEN CUIDADO, TE VAN A LASTIMAR!.",
Mon May 31 22:31:36 +0000 2010,Me ha gustado un vídeo de @YouTube de @guerradelnarco (http://t.co/RJeJejiT - Captan balacera entre Marina y sicarios del Cártel,
Sun Aug 28 19:33:06 +0000 2011,"RT @LuisCalles39: Puuya, Multi: violan y secuestran, Metro: nido de ladrones, Galerias: muy gato, Zona rosa: solo para +18,  Gran Via: b ...",
Sun Feb 28 16:50:37 +0000 2010,"RT @pilaraguilarm: Personas más allegadas a la Dirección dl Cereso 2 d Gomez Palacio, Dgo, aseguran q la balacera d hace rato arrojó 2 m ...",
Thu Dec 30 08:50:20 +0000 2010,balacera alvS;,
Sun May 08 05:36:10 +0000 2011,es balacera? o es bombita celebrando ya Navidad!!! o.O,
Mon Aug 01 15:41:17 +0000 2011,"RT @Remck_: —Ola, ¿ke ase? —Aquí en una balacera entre los federales y el narco, ¿y tú? —Enamorándome —¡NO MAMES, TEN CUIDADO, TE VAN A  ...",
Thu Aug 23 06:12:15 +0000 2012,"-Que haces?
-Aquí en medio de una balacera y tú?
-Aquí enamorándome.
-Ten Cuidado No te vayan a lastimar. 
Hahahaha",
Thu Nov 15 12:38:07 +0000 2012,RT @amilcar_david: @protegeryservir balacera en tocumen mas de 1 hora y aun no hay presencia policial hay heridos @tvnnoticias http://t. ...,
Mon Aug 29 13:51:17 +0000 2011,Espera espera espera espera espera vamos a chocar marico pendiente de una balacera-8,
Thu Jan 21 21:32:22 +0000 2010,"Esos chamacos nadamas tronando cuetes, a veri si no se arma la balacera en Gonzalezyork algun dia",
Sun Dec 06 05:15:27 +0000 2009,Balacera en Casa de @rutbogran y @elelicona !! @ademararau @ottoaguilar @madelynandrade ! http://t.co/a5dIOmp6,
Fri Oct 16 23:53:04 +0000 2009,Hacer el amor en medio de una balacera como deporté extremo &lt;3,
Sun Nov 25 01:18:21 +0000 2012,"@susanajaguilarf ahi va uno 
hubo una balacera
¿cual es el saldo de los muertos?
no se no revisamos sus celulares jajajajaja",
Sun May 13 05:59:10 +0000 2012,RT @PherLimon: Hacer el amor en medio de una balacera como deporté extremo &lt;3,
Sat May 02 19:13:59 +0000 2009,Solo mirleth piensa que la batucada es una balacera.,
Wed Jun 16 18:44:16 +0000 2010,"Me ha gustado un vídeo de @YouTube (http://t.co/P9FI78hy - Balacera en Garza Sada, federales contra sicarios del golfo).",
Sun Sep 23 18:07:16 +0000 2012,"RT @pilaraguilarm: Personas más allegadas a la Dirección dl Cereso 2 d Gomez Palacio, Dgo, aseguran q la balacera d hace rato arrojó 2 m ...",
Mon Jan 16 19:13:57 +0000 2012,"RT @cristkamaleon: @susanajaguilarf ahi va uno 
hubo una balacera
¿cual es el saldo de los muertos?
no se no revisamos sus celulares jaj ...",
Thu May 10 00:57:15 +0000 2012,"—Hola, ¿Qué haces? —Aquí en una
balacera entre los federales y el
narco, ¿y tú? —Enamorándome —
¡NO MAMES, TEN CUIDADO, TE VAN
A LASTIMAR",
Fri Feb 24 23:33:49 +0000 2012,"Al final, lo que queda es abrazarse confiar en el otro, amar &amp; dejarse amar en medio de la balacera que es la vida.",
Sat Jun 19 01:48:19 +0000 2010,"RT @lasillarota: Con marcha, recuerdan a ‘Lalito’, un niño que murió como víctima colateral en una balacera en #Torreón http://t.co/viuG7n8A",
Thu Sep 23 20:19:11 +0000 2010,¿Alguien más oyó una balacera por la Constitución o fui yo que oí cohetes?,
Fri Jan 08 01:40:34 +0000 2010,@prensa_libre balacera en parque de santa rosita zona 16,
Thu Jan 13 05:10:21 +0000 2011,Y mi bro dice q hubo balacera,
Wed Oct 14 19:40:38 +0000 2009,#balacera #paysandu #Cuatropesos  http://t.co/J2fDHmbw,
Wed Oct 03 19:17:25 +0000 2012,"Balacera en peronia ,no hay precencia d la policia. ....,",
Fri Jun 24 02:07:38 +0000 2011,"Militares abaten a 3 sicarios tras balacera en China, NL ~ http://t.co/71C0Wf8J http://t.co/kF4YLcX6",
Mon Aug 29 04:47:01 +0000 2011,"en Iztapalapa DF, apresan a los que disparan al aire, aquí cualquiera dispara metralletas, vacía escuadras y demás, recién hubo una balacera",
Tue Sep 18 21:43:56 +0000 2012,"Por q la balacera durante 20 minutos post partido? por q si el problema arranco en Pujato, la policía corrió a los hinchas hasta el Hospital",
Thu Dec 22 00:30:29 +0000 2011,@BVoluntarios balacera en zona 16,
Thu Sep 23 20:19:11 +0000 2010,"@Euu_Goza Detengo las balas con mi definido y duro abdomen, ''Niño héroe detiene balacera con sus músculos y noquea 4 mareros'' ^^",
Thu Apr 15 23:11:50 +0000 2010,"¿Qué harías durante una balacera? — Levantarme. Prefiero morir de pie, que arrodillada ante alguien.... http://t.co/w5jMQ8RT",
Fri Jan 30 18:43:54 +0000 2009,De eso que ya no sabes si lo que se oye son fuegos artificiales o una balacera...,
Sun Dec 05 18:46:51 +0000 2010,Que hay balacera en plaza mayor o inmediaciones? Alguien sabe algo?,
Fri Jun 11 18:49:45 +0000 2010,RT @earmendarizm: Que hay balacera en plaza mayor o inmediaciones? Alguien sabe algo?,
Tue Feb 16 05:03:03 +0000 2010,"Nada como creer que hay una balacera afuera, y resulta ser tu abuelita reventando globos #cosasquenotienenprecio jajaja",
Sun Dec 04 21:35:27 +0000 2011,Esa chica es mas fea que balacera a media noche,
Mon Nov 19 16:58:06 +0000 2012,"al final, lo que queda es abrazarse, confiar en el otro,amar y dejarse amar en esta balacera que es la vida. By fito paez",
Sat Feb 06 05:05:07 +0000 2010,"RT @Ave_Tuitera: —Hola, ¿Qué haces? —Aquí en una balacera entre los federales y el narco, ¿y tú? —Enamorándome —¡NO MAMES, TEN CUIDADO,  ...",
Wed Jul 14 00:08:56 +0000 2010,balacera con joel,
Tue Jun 28 00:19:01 +0000 2011,#Campaign #Multiplayer &amp; #Zombies.. Todo esos modos pa la balacera que formare aqui xDD #BlackOpsII #PS3 http://t.co/ntpWT6Fo,
Thu May 05 23:34:54 +0000 2011,RT @earmendarizm: Que hay balacera en plaza mayor o inmediaciones? Alguien sabe algo?,
Sat Apr 03 21:44:14 +0000 2010,RT @KatiaMarti: Solo mirleth piensa que la batucada es una balacera.,
Sun Oct 18 01:02:02 +0000 2009,Mamen q eso fue una balacera D:,
Mon Jan 04 19:10:23 +0000 2010,"Aaay disculpen no queia hacer esa balacera pero pss no aguante el coraje, ustedes disculpen las molestias que esta le haya causado, gracias",
Fri Nov 20 22:33:36 +0000 2009,HAHAHAHAHAHAHAHAHA... Balacera fuera de mi ventana D:,
Sat Jun 09 00:03:27 +0000 2012,-Hubo una balacera. -Cual es el saldo de los muertos? -No lo se no revisamos sus celulares.,
Wed Aug 29 16:13:12 +0000 2012,Balacera frente a la casa de einer ._.,
Fri Apr 15 23:43:53 +0000 2011,RT @bobadt: Balacera entre polimilitares y ladrones de autos: 3 muertos http://t.co/8XjPbsFt,
Wed Aug 29 16:13:12 +0000 2012,@VCcabrera16 Estaba dando una vuelta por el barrio con mi prima cuando derrepente balacera salvaje ._.,
Sat Aug 06 00:28:21 +0000 2011,"Jefe, hubo una balacera - cual es el saldo de los muertos? -no se, no revisamos sus celulares.",
Tue Dec 08 21:31:31 +0000 2009,"Desde hace unas horas se registra un motín en el CERESO Número dos de Gómez Palacio, #Durango. Reportan dos ejecutados. #México #balacera",
Tue Sep 06 00:44:27 +0000 2011,"RT @AnaRent: Desde hace unas horas se registra un motín en el CERESO Número dos de Gómez Palacio, #Durango. Reportan dos ejecutados. #Mé ...",
Sat Jun 18 20:51:54 +0000 2011,"RT @HeyTuitera_: -Hola,¿que haces? -Aquí en la balacera de federales y narcos,¿y tu? -Enamorándome. -¡No mames! Ten cuidado,te pueden la ...",
Sat Nov 26 00:22:47 +0000 2011,"balacera in front of my grandmas house ;o  en caitime sinaloa, near mocorito &amp; los mochis i think?",
Fri Aug 19 03:44:01 +0000 2011,@PabloGauch ya no pude sacar el johnie walker porque sino arrasaba gente como balacera chikillos.,
Thu Feb 03 21:03:35 +0000 2011,Balacera entre F.A y Sicarios deja tres muertos en General Terán NL http://t.co/VAkQ3kvz,
Wed Jan 12 03:08:19 +0000 2011,Un muerto y un herido dejó balacera en la carrera 14 entre Av circunvalación y calle 5 de El Tocuyo.,
Sat Aug 06 23:15:18 +0000 2011,En mi guetto se prendió la balacera.,
Fri Oct 23 21:39:03 +0000 2009,"RT @AnaRent: Desde hace unas horas se registra un motín en el CERESO Número dos de Gómez Palacio, #Durango. Reportan dos ejecutados. #Mé ...",
Tue Jul 26 22:53:59 +0000 2011,"-Hola, ¿Qué haces? -Aquí en medio de una balacera, ¿y tú? -Enamorándome. -No mames, cuidado pendejo vas a salir lastimado.",
Mon Jan 23 02:17:18 +0000 2012,"RT @iQueMuchacho: -Hola, ¿Qué haces? -Aquí en medio de una balacera, ¿y tú? -Enamorándome. -No mames, cuidado pendejo vas a salir lastimado.",
Mon Feb 20 03:11:59 +0000 2012,"RT @iQueMuchacho: -Hola, ¿Qué haces? -Aquí en medio de una balacera, ¿y tú? -Enamorándome. -No mames, cuidado pendejo vas a salir lastimado.",
Tue Dec 13 00:55:16 +0000 2011,"RT @iQueMuchacho: -Hola, ¿Qué haces? -Aquí en medio de una balacera, ¿y tú? -Enamorándome. -No mames, cuidado pendejo vas a salir lastimado.",
Fri Jan 07 19:56:13 +0000 2011,"RT @iQueMuchacho: -Hola, ¿Qué haces? -Aquí en medio de una balacera, ¿y tú? -Enamorándome. -No mames, cuidado pendejo vas a salir lastimado.",
Thu Dec 02 21:06:13 +0000 2010,"RT @iQueMuchacho: -Hola, ¿Qué haces? -Aquí en medio de una balacera, ¿y tú? -Enamorándome. -No mames, cuidado pendejo vas a salir lastimado.",
Fri Oct 12 16:17:22 +0000 2012,"RT @iQueMuchacho: -Hola, ¿Qué haces? -Aquí en medio de una balacera, ¿y tú? -Enamorándome. -No mames, cuidado pendejo vas a salir lastimado.",
Wed Apr 13 21:17:34 +0000 2011,"RT @iQueMuchacho: -Hola, ¿Qué haces? -Aquí en medio de una balacera, ¿y tú? -Enamorándome. -No mames, cuidado pendejo vas a salir lastimado.",
Wed Mar 21 18:38:31 +0000 2012,"RT @iQueMuchacho: -Hola, ¿Qué haces? -Aquí en medio de una balacera, ¿y tú? -Enamorándome. -No mames, cuidado pendejo vas a salir lastimado.",
Tue Mar 02 05:25:31 +0000 2010,"RT @AnaRent: Desde hace unas horas se registra un motín en el CERESO Número dos de Gómez Palacio, #Durango. Reportan dos ejecutados. #Mé ...",
Fri Apr 09 18:01:37 +0000 2010,"RT @AnaRent: Desde hace unas horas se registra un motín en el CERESO Número dos de Gómez Palacio, #Durango. Reportan dos ejecutados. #Mé ...",
Wed Jan 12 03:08:19 +0000 2011,Un fallecido y un herido en balacera ocurrida en El Tocuyo:  http://t.co/uljLRDRH,
Fri Sep 18 03:59:51 +0000 2009,"RT @AnaRent: Desde hace unas horas se registra un motín en el CERESO Número dos de Gómez Palacio, #Durango. Reportan dos ejecutados. #Mé ...",
Fri May 27 00:02:50 +0000 2011,"RT @iQueMuchacho: -Hola, ¿Qué haces? -Aquí en medio de una balacera, ¿y tú? -Enamorándome. -No mames, cuidado pendejo vas a salir lastimado.",
Tue Mar 15 01:02:47 +0000 2011,"RT @iQueMuchacho: -Hola, ¿Qué haces? -Aquí en medio de una balacera, ¿y tú? -Enamorándome. -No mames, cuidado pendejo vas a salir lastimado.",
Mon Jul 11 21:27:23 +0000 2011,"RT @iQueMuchacho: -Hola, ¿Qué haces? -Aquí en medio de una balacera, ¿y tú? -Enamorándome. -No mames, cuidado pendejo vas a salir lastimado.",
Tue May 25 23:43:13 +0000 2010,"RT @iQueMuchacho: -Hola, ¿Qué haces? -Aquí en medio de una balacera, ¿y tú? -Enamorándome. -No mames, cuidado pendejo vas a salir lastimado.",
Tue Mar 24 18:27:15 +0000 2009,"RT @AnaRent: Desde hace unas horas se registra un motín en el CERESO Número dos de Gómez Palacio, #Durango. Reportan dos ejecutados. #Mé ...",
Sun May 22 19:54:40 +0000 2011,"RT @iQueMuchacho: -Hola, ¿Qué haces? -Aquí en medio de una balacera, ¿y tú? -Enamorándome. -No mames, cuidado pendejo vas a salir lastimado.",
Tue Apr 06 20:45:37 +0000 2010,"Hace poco, balacera en pob. Aguas negras y sectores cercanos @RadioEstacion1 @cronicacurico",
Tue Sep 29 00:09:11 +0000 2009,"""Al final lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida..."" Fito Páez.",
Mon Nov 23 04:18:24 +0000 2009,"RT @AnaRent: Desde hace unas horas se registra un motín en el CERESO Número dos de Gómez Palacio, #Durango. Reportan dos ejecutados. #Mé ...",
Tue Mar 02 21:52:41 +0000 2010,"RT @LuisLizamaA: Hace poco, balacera en pob. Aguas negras y sectores cercanos @RadioEstacion1",
Mon Sep 20 13:40:12 +0000 2010,"RT @LuisLizamaA: Hace poco, balacera en pob. Aguas negras y sectores cercanos @RadioEstacion1",
Fri Feb 26 03:39:25 +0000 2010,"RT @LuisLizamaA Hace poco, balacera en pob. Aguas negras y sectores cercanos @RadioEstacion1 @cronicacurico",
Wed Sep 22 17:44:21 +0000 2010,"RT @BeliMoonH76: ""Al final lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida..."" ...",
